label,sms
ham,In da car park 
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
ham,Aight should I just plan to come up later tonight?
ham,U WILL SWITCH YOUR FONE ON DAMMIT!!
ham,Ok... Ur typical reply...
ham,Check audrey's status right now
ham,What type of stuff do you sing?
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ 
ham,2mro i am not coming to gym machan. Goodnight.
ham,Hey we can go jazz power yoga hip hop kb and yogasana 
ham,I'm done oredi...
ham,"Tick, tick, tick ... Babe"
spam,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)"
spam,Missed call alert. These numbers called but left no message. 07008009200
ham,"Hi this is yijue, can i meet u at 11 tmr?"
ham,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.
ham,R u saying i should re order the slippers cos i had to pay for returning it.
ham,Geeeee ... I love you so much I can barely stand it
ham,K... Must book a not huh? so going for yoga basic on sunday?
ham,And whenever you and i see we can still hook up too.
ham,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha."
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic "
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
ham,Gud mrng dear hav a nice day
ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy
ham,Not to worry. I'm sure you'll get it.
ham,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
ham,I place all ur points on e cultures module already.
ham,Anything lor... U decide...
ham,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts"
ham,You want to go? 
ham,Big brotherÛ÷s really scraped the barrel with this shower of social misfits
ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
ham,"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:\Dont wake up early in d mrng'' GOOD night"""
ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .
ham,Please dont say like that. Hi hi hi
ham,Can u look 4 me in da lib i got stuff havent finish yet.
ham,Tell me they're female :V how're you throwing in? We're deciding what all to get now
ham,Jay says that you're a double-faggot
ham,They did't play one day last year know even though they have very good team.. Like india.
ham,You know there is. I shall speak to you in  &lt;#&gt;  minutes then
ham,"Haha yeah, 2 oz is kind of a shitload"
ham,Lol alright i was thinkin that too haha
ham,Thanx a lot 4 ur help!
ham,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
ham,"Omw back to tampa from west palm, you hear what happened?"
ham,Was actually about to send you a reminder today. Have a wonderful weekend
spam,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16"
spam,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150
ham,Neshanth..tel me who r u?
ham,Where are you call me.
ham,I want to be there so i can kiss you and feel you next to me
ham,Love you aathi..love u lot..
ham,Gettin rdy to ship comp
ham,Carry on not disturbing both of you
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
ham,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea"
ham,Da is good good player.why he is unsold.
ham,Er mw im filled tuth is aight
ham,I enjoy watching and playing football and basketball. Anything outdoors. And you?
ham,All done? All handed in? Celebrations in full swing yet?
ham,I will see in half an hour
ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX
ham,Oh ya ya. I remember da. .
ham,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
ham,Good Morning my Dear........... Have a great &amp; successful day.
ham,Dunno lei... I thk mum lazy to go out... I neva ask her yet...
ham,Hello! Good week? Fancy a drink or something later?
ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
ham,I dont thnk its a wrong calling between us
ham,"\Hi darlin did youPhone me? Im atHome if youwanna chat.\"""""
ham,"Excellent, I'll see what riley's plans are"
ham,what are your new years plans?
ham,Cool. Do you like swimming? I have a pool and jacuzzi at my house.
ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.
ham,Fuck cedar key and fuck her (come over anyway tho)
spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674
spam,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
ham,"Sorry, I'll call later"
ham,Ya very nice. . .be ready on thursday
ham,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me...."""
ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*
spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate)
ham,Did u got that persons story
ham,"Haha awesome, I might need to take you up on that, what you doin tonight?"
spam,<Forwarded from 88877>FREE entry into our å£250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com
ham,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.
spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876"
ham,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...
ham,If you r @ home then come down within 5 min
ham,"If we hit it off, you can move in with me :)"
ham,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.
ham,Good. Good job. I like entrepreneurs
ham,O was not into fps then.
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
ham,"IÛ÷ll leave around four, ok?"
ham,"Dizzamn, aight I'll ask my suitemates when I get back"
ham,K:)all the best:)congrats...
ham,Come to medical college at 7pm ......forward it da
ham,Should I tell my friend not to come round til like  &lt;#&gt; ish?
ham,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala"
ham,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night
ham,They will pick up and drop in car.so no problem..
ham,"It,,s a taxt massage....tie-pos argh ok! Lool!"
spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
ham,K..k..i'm also fine:)when will you complete the course?
ham,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? 
ham,"Cool, I'll text you when I'm on the way"
ham,i dnt wnt to tlk wid u
ham,I like to think there's always the possibility of being in a pub later.
ham,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?"
ham,Booked ticket for pongal?
ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
ham,Do u still have plumbers tape and a wrench we could borrow?
ham,Quite late lar... Ard 12 anyway i wun b drivin...
ham,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)"
ham,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later"
ham,Wat r u doing?
ham,R u sure they'll understand that! Wine * good idea just had a slurp!
ham,Horrible bf... I now v hungry...
ham,U still going to the mall?
ham,Ok that's great thanx a lot.
ham,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! 
ham,Hi kindly give us back our documents which we submitted for loan from STAPATI
spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
ham,Sorry about that this is my mates phone and i didnt write it love Kate
ham,Am okay. Will soon be over. All the best
ham,Try to do something dear. You read something for exams
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?"
ham,Ok.
ham,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;
spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
ham,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?"""
ham,\Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtåÓbraindanceåÓa comp.ofstuff on aphexåÕs ;abel
ham,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex"
ham,So the sun is anti sleep medicine.
ham,Where @
ham,Yup having my lunch buffet now.. U eat already?
ham,Me fine..absolutly fine
ham,ÌÏ called dad oredi...
ham,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all
ham,I will be gentle princess! We will make sweet gentle love...
ham,Ok i also wan 2 watch e 9 pm show...
ham,Thanks  and ! Or bomb and date as my phone wanted to say! 
ham,East coast
spam,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
ham,Great. Have a safe trip. Dont panic surrender all.
spam,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costå£3.75max 
ham,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea"
ham,Huh means computational science... Y they like dat one push here n there...
ham,Midnight at the earliest
ham,In meeting da. I will call you
ham,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
ham,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.
ham,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.
ham,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do"
ham,Water logging in desert. Geoenvironmental implications.
ham,Shall call now dear having food
ham,U havenåÕt lost me ill always b here 4u.i didnåÕt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thatåÕs what itried2tell urmom.i careabout u
ham,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :)
ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago"
ham,When you are big..| God will bring success.
ham,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.
spam,"For ur chance to win å£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk."
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
ham,Jus came back fr lunch wif my sis only. U leh?
ham,I'm in a movie. Call me 4 wat?
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
ham,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk"
ham,Hey what how about your project. Started aha da.
ham,Really? I crashed out cuddled on my sofa.
spam,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!"
ham,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
ham,"Sorry, I'll call later"
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate "
ham,Oh for fuck's sake she's in like tallahassee
ham, and  picking them up from various points
ham,What about this one then.
ham,IM LATE TELLMISS IM ON MY WAY
ham,Aight well keep me informed
ham,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to"
ham,Hey tmr meet at bugis 930 ?
spam,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
ham,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me"
ham,Should i send you naughty pix? :)
ham,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
ham,Cancel cheyyamo?and get some money back?
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U"
ham,Some are lasting as much as 2 hours. You might get lucky.
ham,Have your lunch and come quickly and open the door:)
ham,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng."
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
ham,Do you work all this week ?
ham,Ok going to sleep. Hope i can meet her.
ham,Sac will score big hundred.he is set batsman:-)
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
ham,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.
spam,Ringtone Club: Gr8 new polys direct to your mobile every week !
ham, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
ham,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.
ham,Oi when you gonna ring
ham,I'm serious. You are in the money base
spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
ham,"Oops, I'll let you know when my roommate's done"
ham,"It could work, we'll reach a consensus at the next meeting"
spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
ham,Cuz ibored. And don wanna study
ham,"Just looked it up and addie goes back Monday, sucks to be her"
ham,Quite lor. But dun tell him wait he get complacent...
ham,make that 3! 4 fucks sake?! x
ham,Ok then i will come to ur home after half an hour
ham,Are you this much buzy
ham,Got it..mail panren paru..
ham,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols"
ham,How dare you change my ring
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.
ham,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days
ham,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.
ham,Still chance there. If you search hard you will get it..let have a try :)
spam,Ur TONEXS subscription has been renewed and you have been charged å£4.50. You can choose 10 more polys this month. www.clubzed.co.uk *BILLING MSG*
ham,Yes:)here tv is always available in work place..
ham,Still in the area of the restaurant. Ill try to come back soon
ham,Y bishan lei... I tot Ì_ say lavender? 
ham,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
ham,"not that I know of, most people up here are still out of town"
ham,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
ham,Yes i will be there. Glad you made it.
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ "
ham,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
ham,ÌÏ wait 4 me in sch i finish ard 5..
ham,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...
ham,So are you guys asking that i get that slippers again or its gone with last year
ham,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
ham,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs
ham,Host-based IDPS for linux systems.
ham,Uncle Abbey! Happy New Year. Abiola
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
ham,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
spam,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp å£1.50/msg.
ham,I thk Ì_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present. 
ham,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
ham,"Not much, just some textin'. How bout you?"
ham,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?"
ham,You are a very very very very bad girl. Or lady.
ham,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
ham,Have you not finished work yet or something?
ham,I havent lei.. Next mon can?
spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
ham,Anything lar...
ham,Aiyo please Ì_ got time meh.
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
ham,"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second"
spam,74355 XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC
ham,Dear got bus directly to calicut
ham,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?"
ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN
ham,And I don't plan on staying the night but I prolly won't be back til late
ham,Gd luck 4 ur exams :-)
ham,How much you got for cleaning
ham,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.
ham,Am watching house ÛÒ very entertaining ÛÒ am getting the whole hugh laurie thing ÛÒ even with the stick ÛÒ indeed especially with the stick.
ham,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!"
ham,So now my dad is gonna call after he gets out of work and ask all these crazy questions.
ham,You're gonna have to be way more specific than that
spam,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + å£200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com
ham,I'm meeting Darren...
ham,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run."
ham,Dont put your phone on silent mode ok
ham,If you're not in my car in an hour and a half I'm going apeshit
spam,Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201
ham,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.
ham,Where to get those?
spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
ham,Actually I decided I was too hungry so I haven't left yet :V
ham,No da. . Vijay going to talk in jaya tv
ham,She's fine. Sends her greetings
ham,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word"
ham,"Ok., is any problem to u frm him? Wats matter?"
ham,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u
ham,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
ham,You call times job today ok umma and ask them to speed up
ham,"K, wat s tht incident?"
spam,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
ham,Dear good morning now only i am up
ham,Why de. You looking good only:-)..
spam,"449050000301 You have won a å£2,000 price! To claim, call 09050000301."
ham,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
ham,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!
ham,Get ready to put on your excellent sub face :)
spam,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
ham,Yeah whatever lol
ham,Can i get your opinion on something first?
spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
ham,I'm good. Have you registered to vote?
ham,Wat time r Ì_ going to xin's hostel?
ham,Sleeping nt feeling well
ham,Yup... Ok i go home look at the timings then i msg Ì_ again... Xuhui going to learn on 2nd may too but her lesson is at 8am
ham,I think that tantrum's finished so yeah I'll be by at some point
ham,I'll meet you in the lobby
ham,THIS IS A LONG FUCKIN SHOWR
ham,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  
ham,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx
spam,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)"
ham,Just sleeping..and surfing
spam,URGENT We are trying to contact you Last weekends draw shows u have won a å£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
ham,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)
ham,Oops my phone died and I didn't even know. Yeah I like it better.
ham,yay! finally lol. i missed our cinema trip last week :-(
ham,S:)8 min to go for lunch:)
ham,Its sarcasm.. .nt scarcasim
ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
ham,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
spam,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
ham,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try"
ham,Are you wet right now?
ham,"Sorry,  in meeting I'll call you later"
ham,Can u get pic msgs to your phone?
ham,Rats. Hey did u ever vote for the next themes?
ham,Sorry that was my uncle. I.ll keep in touch
ham,"She was supposed to be but couldn't make it, she's still in town though"
ham,R u over scratching it?
ham,Studying. But i.ll be free next weekend.
ham,That depends. How would you like to be treated? :)
ham,Noice. Text me when you're here
ham,Did u find out what time the bus is at coz i need to sort some stuff out.
ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome"
ham,A cute thought for friendship: \Its not necessary to share every secret with ur close Frnd
ham,Can... I'm free...
ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm
ham,K..i deleted my contact that why?
ham,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
ham,Ok I'm gonna head up to usf in like fifteen minutes
ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
ham,I'm done. C Ì_ there.
spam,"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
ham,Hi Petey!noiåÕm ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
ham,Ok can...
ham,Oops. 4 got that bit.
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only
ham,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ..."
ham,How are you. Wish you a great semester
ham,"Ya, told..she was asking wats matter?"
ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep."
spam,SMS. ac sun0819 posts HELLO:\You seem cool
ham,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/
ham,I have to take exam with march 3
ham,I am on the way to tirupur.
ham,"Well, I was about to give up cos they all said no they didnÛ÷t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?"
ham,Ya it came a while ago
ham,Nt yet chikku..simple habba..hw abt u?
ham,ÌÏ comin to fetch us oredi...
